"hfpxzc href","qBF1Pd","MW4etd","UY7F9","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","UsdlK","lcr4fd href","Cw1rxd","R8c4Qb","Cw1rxd 2","R8c4Qb 2","Jn12ke src","ah5Ghc","ah5Ghc 2","ah5Ghc 3"
"https://www.google.com/maps/place/Plumbwiser/data=!4m7!3m6!1s0x487600f68bbcff4b:0xca7d2b0790580b0a!8m2!3d51.3743802!4d-0.0499079!16s%2Fg%2F1tgnr3vk!19sChIJS_-8i_YAdkgRCgtYkAcrfco?authuser=0&hl=en&rclk=1","Plumbwiser","4.8","(75)","Plumber","Closed","· Opens 8 am Mon","178 Wickham Rd","+44 20 8662 1844","https://plumbwiser.co.uk/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""The","·","·"
"https://www.google.com/maps/place/Waterseal+Plumbing+and+Heating+Limited/data=!4m7!3m6!1s0x48760694061c73c1:0xdf7311cb9ba53706!8m2!3d51.3522829!4d-0.0940938!16s%2Fg%2F11r9169rv!19sChIJwXMcBpQGdkgRBjelm8sRc98?authuser=0&hl=en&rclk=1","Waterseal Plumbing and Heating Limited","4.4","(224)","Plumber","Open","· Closes 10 pm","Capital Business Centre, 22 Carlton Rd","+44 20 3807 3095","https://www.waterseal-plumbingandheating.co.uk/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""The","·","·"
"https://www.google.com/maps/place/Jones+Plumbing+Supplies/data=!4m7!3m6!1s0x487600d56b5f99f5:0xbe8c1110fd0bf646!8m2!3d51.3886558!4d-0.0911864!16s%2Fg%2F1td760z3!19sChIJ9Zlfa9UAdkgRRvYL_RARjL4?authuser=0&hl=en&rclk=1","Jones Plumbing Supplies","4.9","(86)","Plumbing supply store","Closed","· Opens 8 am Mon","407-413 Sydenham Rd","+44 20 8684 8099","http://www.jonesplumbing.co.uk/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Polite service and very nice staff and product did the job.""","·","·"
"https://www.google.com/maps/place/Croydon+Plumbing+4Less/data=!4m7!3m6!1s0x47d9e01004b37765:0x3be40f56e33f6a6a!8m2!3d51.3743282!4d-0.1031793!16s%2Fg%2F1tk9q0v1!19sChIJZXezBBDg2UcRamo_41YP5Ds?authuser=0&hl=en&rclk=1","Croydon Plumbing 4Less","5.0","(19)","Plumber","·","48 Frith Rd","Open 24 hours","+44 20 3670 6689","","","Directions","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""The","·",""
"https://www.google.com/maps/place/Bathroom+%26+Plumbing+Superstore/data=!4m7!3m6!1s0x487607031acf63c1:0x4ef3612e23717311!8m2!3d51.3858255!4d-0.1311111!16s%2Fg%2F1vh_7v_5!19sChIJwWPPGgMHdkgREXNxIy5h804?authuser=0&hl=en&rclk=1","Bathroom & Plumbing Superstore","4.4","(133)","Building materials store","Closes soon","· 5:30 pm · Opens 10 am Sun","Unit 1, Croydon Valley Trade Park, Therapia Ln","+44 20 8684 7007","http://bpsuperstore.co.uk/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Helpful staff but pricey replacement parts for a shower.""","·","·"
"https://www.google.com/maps/place/Raw+Plumbing+Solutions/data=!4m7!3m6!1s0x4598896dec85cc9d:0xc331ac3372f134ca!8m2!3d51.3790663!4d-0.0423698!16s%2Fg%2F11n3kl1wzq!19sChIJncyF7G2JmEURyjTxcjOsMcM?authuser=0&hl=en&rclk=1","Raw Plumbing Solutions","5.0","(16)","Plumber","","·","Open 24 hours","+44 7502 220852","","","Directions","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Very professional and reasonably priced!""","",""
"https://www.google.com/maps/place/Croydon+DIY+%26+Plumbing/data=!4m7!3m6!1s0x48760726dac758bf:0x8917d9c0d71815f!8m2!3d51.3856916!4d-0.1102923!16s%2Fg%2F1wk4cjsc!19sChIJv1jH2iYHdkgRX4FxDZx9kQg?authuser=0&hl=en&rclk=1","Croydon DIY & Plumbing","3.2","(45)","Plumbing supply store","·","363 London Rd","Closes soon","+44 20 8689 4843","","","Directions","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Including the kitchen sink!!""","·","· 6 pm · Opens 9 am Mon"
"https://www.google.com/maps/place/The+Power+Of+Water+LTD/data=!4m7!3m6!1s0x902cf1af50464b9:0xf4c3c3e7a1e3ffe3!8m2!3d51.3883121!4d-0.0895687!16s%2Fg%2F11xdm2crp_!19sChIJuWQE9RrPAgkR4__joefDw_Q?authuser=0&hl=en&rclk=1","The Power Of Water LTD","4.8","(22)","Plumber","Open 24 hours","","214 Gloucester Rd","+44 7467 586534","https://www.residentialplumbingservices.co.uk/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Super friendly, arrived on time, and got everything fixed really quickly.""","·","·"
"https://www.google.com/maps/place/The+Plumbing+Boys/data=!4m7!3m6!1s0x23340166afc72fbd:0xbd31b9fe8fa825c3!8m2!3d51.3487834!4d-0.03353!16s%2Fg%2F11vy_w2cm9!19sChIJvS_Hr2YBNCMRwyWoj_65Mb0?authuser=0&hl=en&rclk=1","The Plumbing Boys","5.0","(36)","Plumber","·","121 Falconwood Rd","Open 24 hours","+44 7818 063393","","","Directions","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Great communication and identified and fixed the problem rapidly.""","·",""
"https://www.google.com/maps/place/C+Hamilton.+Services/data=!4m7!3m6!1s0x4876007332d96805:0xd87350619769b1bc!8m2!3d51.3545949!4d-0.0228004!16s%2Fg%2F11bz0mssdy!19sChIJBWjZMnMAdkgRvLFpl2FQc9g?authuser=0&hl=en&rclk=1","C Hamilton. Services","5.0","(79)","Plumber","Open 24 hours","","Brierley","+44 7946 825436","http://chamiltonservices.com/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""He responds really quickly and has fixed the issue for me immediately.""","·","·"
"https://www.google.com/maps/place/Cheap+Plumbing/data=!4m7!3m6!1s0x4876000a29d750a1:0xcdfe809dc4aa708b!8m2!3d51.349184!4d-0.017514!16s%2Fg%2F11c53nb6gb!19sChIJoVDXKQoAdkgRi3CqxJ2A_s0?authuser=0&hl=en&rclk=1","Cheap Plumbing","4.6","(35)","Plumber","Open 24 hours","","157 Castle Hill Ave","+44 7448 046498","https://cheap-plumbing.com/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Fantastic job fixing my leaky pipe, did so quickly and at a great price""","·","·"
"https://www.google.com/maps/place/Quick+Flow+Plumbing+%26+Heating+Ltd/data=!4m7!3m6!1s0x487600e2f7f9d733:0x8db3a1cb6ea9a31d!8m2!3d51.3671476!4d-0.0527028!16s%2Fg%2F1pp2x8x59!19sChIJM9f59-IAdkgRHaOpbsuhs40?authuser=0&hl=en&rclk=1","Quick Flow Plumbing & Heating Ltd","5.0","(57)","Plumber","Closes soon","· 6 pm · Opens 9 am Sun","144A Upper Shirley Rd","+44 800 612 1167","http://www.quickflowplumbing.co.uk/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Paul responded so quickly and fixed the problem within an hour.""","·","·"
"https://www.google.com/maps/place/KRL+Plumbing+and+Heating+Ltd/data=!4m7!3m6!1s0x487601f464e79485:0x1b83fd78cb560e4!8m2!3d51.3756615!4d-0.0271585!16s%2Fg%2F11j8b_v5hl!19sChIJhZTnZPQBdkgR5GC1jNc_uAE?authuser=0&hl=en&rclk=1","KRL Plumbing and Heating Ltd","5.0","(136)","Plumber","Closed","· Opens 8 am Mon","Oak Ave","+44 7404 727133","http://www.krlplumbingandheating.com/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Came out at short notice, very efficient and resolved the issues quickly.""","·","·"
"https://www.google.com/maps/place/Addiscombe+Plumbing+%26+Heating/data=!4m7!3m6!1s0x487600efae634d17:0x263d07fbde66582a!8m2!3d51.3748796!4d-0.1026293!16s%2Fg%2F11j2yp5024!19sChIJF01jru8AdkgRKlhm3vsHPSY?authuser=0&hl=en&rclk=1","Addiscombe Plumbing & Heating","4.5","(11)","Plumber","·","26 Keeley Rd","Open 24 hours","+44 20 8059 5284","","","Directions","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""I know I'm getting quality work done at a really great price.""","·",""
"https://www.google.com/maps/place/HPS+Croydon/data=!4m7!3m6!1s0x4876076f19b0aa31:0x2061db42fc43ef09!8m2!3d51.3592758!4d-0.124472!16s%2Fg%2F1td5wmzj!19sChIJMaqwGW8HdkgRCe9D_ELbYSA?authuser=0&hl=en&rclk=1","HPS Croydon","4.8","(18)","Plumbing supply store","Closed","· Opens 7 am Mon","·","+44 20 8667 2270","http://www.hpsmerchant.co.uk/branches/Croydon","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""They are much better than their competitors.""","·","Unit 8, Silver Wing Industrial Estate, Horatius Way"
"https://www.google.com/maps/place/All+Property+Claims/data=!4m7!3m6!1s0x487606eb5c76197f:0x7b2b3ecd9f7b9a6d!8m2!3d51.418901!4d-0.198167!16s%2Fg%2F11c463y19r!19sChIJfxl2XOsGdkgRbZp7n80-K3s?authuser=0&hl=en&rclk=1","All Property Claims","4.7","(118)","Insurance agency","·","165 The Broadway","Open 24 hours","020 3011 2495","https://www.google.com/aclk?sa=L&ai=DChsSEwjAjZunsYmUAxXbolAGHdscCZ8YACICCAEQBxoCZGc&co=1&ase=2&gclid=CjwKCAjwzLHPBhBTEiwABaLsSjBxhXcKP8y8Nf_OWSmcSDSWxbz59KdvqbW3sXZLBEvwCp00rER-SBoCUa8QAvD_BwE&cid=CAASugHkaHb0lgd-dP2kUgX9TuT0861vzP5ffZZxOG1sX1bsmTQZNG8U4fFWxolNW68n4jM51ese8XqaroyOQCOiYxxxENG5kY4NRc0kFgJ1-IzbO6s5XJKeonG4YGwbkYClqN_wFLGtqwL05uHdaVlowfUzoSEo5dNuB9rKXzB1TNx40ukPvyXciOq-zJ67snnDp8oDBqdD3It3Q4KVdMACvua3YydGKP0YlTm_VUIO9HO0S_xerpdgelsKc7k&cce=2&category=acrcp_v1_32&sig=AOD64_3PMZswdzx58-VFgI5AAsUGZGVOUQ&adurl&q&ctype=99&nis=6","","Website","","Directions","","","·",""
"https://www.google.com/maps/place/CJD+Plumbing+%26+Heating/data=!4m7!3m6!1s0x48768048e5a43edd:0x8eb5b424cec9e032!8m2!3d51.534583!4d-0.658529!16s%2Fg%2F1vfwcbpb!19sChIJ3T6k5UiAdkgRMuDJziS0tY4?authuser=0&hl=en&rclk=1","CJD Plumbing & Heating","4.8","(68)","Plumber","·","64 High Street","Closed","07796 328782","https://www.google.com/aclk?sa=L&ai=DChsSEwjAjZunsYmUAxXbolAGHdscCZ8YACICCAEQAhoCZGc&co=1&ase=2&gclid=CjwKCAjwzLHPBhBTEiwABaLsSu6-aHBXRf6TYA5znRPQuap7FUWfdVm4WQ-fV2xImN5tc4BFhxmhZRoCo9QQAvD_BwE&cid=CAASugHkaHb0lgd-dP2kUgX9TuT0861vzP5ffZZxOG1sX1bsmTQZNG8U4fFWxolNW68n4jM51ese8XqaroyOQCOiYxxxENG5kY4NRc0kFgJ1-IzbO6s5XJKeonG4YGwbkYClqN_wFLGtqwL05uHdaVlowfUzoSEo5dNuB9rKXzB1TNx40ukPvyXciOq-zJ67snnDp8oDBqdD3It3Q4KVdMACvua3YydGKP0YlTm_VUIO9HO0S_xerpdgelsKc7k&cce=2&category=acrcp_v1_32&sig=AOD64_3fAWbsGV4v6vkqSK2Y8Xqs_vJ3vA&adurl&q&ctype=99&nis=6","","Website","","Directions","","","·","· Opens 8 am Mon"
"https://www.google.com/maps/place/Plumbase+Croydon/data=!4m7!3m6!1s0x4876073ed9c63dfb:0x303d1824fec81045!8m2!3d51.3716167!4d-0.110705!16s%2Fg%2F1tk22dqc!19sChIJ-z3G2T4HdkgRRRDI_iQYPTA?authuser=0&hl=en&rclk=1","Plumbase Croydon","4.8","(22)","Plumbing supply store","Closed","· Opens 7 am Mon","·","+44 20 8688 9191","https://www.plumbase.co.uk/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Got the valve and was in and out.""","·","1-10 Epsom Rd"
"https://www.google.com/maps/place/Train+Heating+%26+Plumbing/data=!4m7!3m6!1s0x4616fae0e1d69bef:0xc25c437dd02ef512!8m2!3d51.4011511!4d-0.0535445!16s%2Fg%2F11rpddzw7d!19sChIJ75vW4eD6FkYREvUu0H1DXMI?authuser=0&hl=en&rclk=1","Train Heating & Plumbing","4.9","(28)","Plumber","Open","· Closes 12 am","·","+44 7939 266585","http://www.trainheatingandplumbing.co.uk/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Jack is extremely honest and fair (including on price) and professional.""","",""
"https://www.google.com/maps/place/Williams+Trade+Supplies,+Croydon/data=!4m7!3m6!1s0x4876070f80d307c9:0xda22db13469e33c9!8m2!3d51.3784784!4d-0.1309788!16s%2Fg%2F1vmr0v_8!19sChIJyQfTgA8HdkgRyTOeRhPbIto?authuser=0&hl=en&rclk=1","Williams Trade Supplies, Croydon","4.9","(13)","Plumbing supply store","Closed","· Opens 7 am Mon","Unit 12, Beddington Trade, Park","+44 20 8664 1824","https://www.tradeonlyplumbing.co.uk/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Trade only and I've been using them for years.""","·","·"
"https://www.google.com/maps/place/AdGasUk+Ltd/data=!4m7!3m6!1s0x487607135995aa69:0xedeb85e8641a98b5!8m2!3d51.3678225!4d-0.1038976!16s%2Fg%2F11h0mk_2b6!19sChIJaaqVWRMHdkgRtZgaZOiF6-0?authuser=0&hl=en&rclk=1","AdGasUk Ltd","5.0","(30)","Plumber","·","Southbridge House, Southbridge Pl","Open 24 hours","+44 333 224 3669","","","Directions","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""AdGas helped with fixing of leaked pipe in my toilet.""","·",""
"https://www.google.com/maps/place/Ratul+Plumbing+and+Heating+Croydon/data=!4m7!3m6!1s0x487607eb4e25057f:0xdf75a37529a082a6!8m2!3d51.3746147!4d-0.1035002!16s%2Fg%2F11q4bb7h6d!19sChIJfwUlTusHdkgRpoKgKXWjdd8?authuser=0&hl=en&rclk=1","Ratul Plumbing and Heating Croydon","5.0","(8)","Plumber","·","28 Frith Rd","Open","+44 20 3984 9046","","","Directions","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""I was having trouble with my toilet and I needed to get it fixed quickly.""","·","· Closes 11 pm"
"https://www.google.com/maps/place/YU+Plumbing+%26+Heating+CORP/data=!4m7!3m6!1s0x48760730dc4ea5e1:0x7af573c3d71ae939!8m2!3d51.374317!4d-0.1027141!16s%2Fg%2F11t4f054m7!19sChIJ4aVO3DAHdkgROeka18Nz9Xo?authuser=0&hl=en&rclk=1","YU Plumbing & Heating CORP","5.0","(6)","Plumber","·","40 Frith Rd","Open","+44 20 3994 8864","","","Directions","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""I was pleased with his work.""","·","· Closes 11:30 pm"
"https://www.google.com/maps/place/Splash+plumbers/data=!4m7!3m6!1s0x236a49cd0c474b59:0x39f83ca5e3d21c96!8m2!3d47.73855!4d12.5088275!16s%2Fg%2F11y31xpskd!19sChIJWUtHDM1JaiMRlhzS46U8-Dk?authuser=0&hl=en&rclk=1","Splash plumbers","5.0","(1)","Plumber","","·","Open 24 hours","+44 7387 367585","","","Directions","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Gets the job done to a professional standard and is always on time.""","",""
"https://www.google.com/maps/place/Mr+Central+Heating+-+Croydon/data=!4m7!3m6!1s0x487607265a518cfb:0xca177cf84e73a5fd!8m2!3d51.3904086!4d-0.1229347!16s%2Fg%2F1tlc_ng2!19sChIJ-4xRWiYHdkgR_aVzTvh8F8o?authuser=0&hl=en&rclk=1","Mr Central Heating - Croydon","4.3","(71)","Plumbing supply store","Closed","· Opens 7 am Mon","·","+44 20 8689 8827","https://www.mrcentralheating.co.uk/?utm_source=gmb&utm_medium=organic-search&utm_campaign=mrch-croydon","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""fast and friendly service, did price match with my boiler.""","·","Thornton Road Industrial Estate, 6, Peall Rd"
"https://www.google.com/maps/place/n%26n+plumbing+heating+ltd/data=!4m7!3m6!1s0x4875fe2a84421673:0xf643674919db67d!8m2!3d51.3718946!4d-0.0822395!16s%2Fg%2F11y47027b4!19sChIJcxZChCr-dUgRfbadkXQ2ZA8?authuser=0&hl=en&rclk=1","n&n plumbing heating ltd","4.7","(14)","Plumber","","·","Open 24 hours","+44 7366 622232","","","Directions","","","","","",""
"https://www.google.com/maps/place/City+Plumbing/data=!4m7!3m6!1s0x487606fdfee3ea33:0x79f2ed9ef4440893!8m2!3d51.3900449!4d-0.1339329!16s%2Fg%2F1tf74_gs!19sChIJM-rj_v0GdkgRkwhE9J7t8nk?authuser=0&hl=en&rclk=1","City Plumbing","3.5","(31)","Plumbing supply store","Closed","· Opens 7:30 am Mon","·","+44 20 8664 2200","https://www.cityplumbing.co.uk/branch-locator/4279","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""His professionalism, patience, and attention to detail are second to none.""","·","Unit 3, 681 Mitcham Rd"
"https://www.google.com/maps/place/Paul+The+Plumber+LTD/data=!4m7!3m6!1s0x82237d522dff7f63:0x3219aad70af1454!8m2!3d51.369491!4d-0.0102323!16s%2Fg%2F11v002szvc!19sChIJY3__LVJ9I4IRVBSvcK2aIQM?authuser=0&hl=en&rclk=1","Paul The Plumber LTD","5.0","(273)","Plumber","Open 24 hours","","·","+44 7794 533991","http://www.paultheplumberltd.co.uk/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Job was completed in a reasonable time and price was very fair for the work.""","",""
"https://www.google.com/maps/place/MCA+Plumbing+Ltd/data=!4m7!3m6!1s0x48760759a7aebc81:0xc82bd3259774f2ee!8m2!3d47.73855!4d12.5088275!16s%2Fg%2F11xfqfymdr!19sChIJgbyup1kHdkgR7vJ0lyXTK8g?authuser=0&hl=en&rclk=1","MCA Plumbing Ltd","5.0","(5)","Plumber","Open 24 hours","","·","+44 20 3996 0983","https://mcaplumbing.co.uk/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Márcio, was excellent 👍 quick and efficient.""","",""
"https://www.google.com/maps/place/Flow+%26+Glow/data=!4m7!3m6!1s0x48760164c62a6f9f:0x76d91a6b45e90528!8m2!3d51.4022673!4d-0.0645311!16s%2Fg%2F11ngpq7gts!19sChIJn28qxmQBdkgRKAXpRWsa2XY?authuser=0&hl=en&rclk=1","Flow & Glow","4.9","(7)","Plumber","Open 24 hours","","·","+44 7712 264922","https://flowandglowplumbers.co.uk/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Always punctual, reliable and gets the job sorted quickly and properly.""","",""
"https://www.google.com/maps/place/Proximus+Plumbing+and+Heating+LTD/data=!4m7!3m6!1s0x8d53a116d72f3fb9:0x8b4faa2be002bbf6!8m2!3d51.5286416!4d-0.1015987!16s%2Fg%2F11y7gg597b!19sChIJuT8v1xahU40R9rsC4CuqT4s?authuser=0&hl=en&rclk=1","Proximus Plumbing and Heating LTD","5.0","(55)","Plumber","","·","Open 24 hours","+44 7505 630359","","","Directions","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Reasonably priced work, punctual, polite and tidy.""","",""
"https://www.google.com/maps/place/Wolseley+Plumb+%26+Parts/data=!4m7!3m6!1s0x48760715f6bea925:0x7e36cf363ad4d9ef!8m2!3d51.3721042!4d-0.1167679!16s%2Fg%2F1trvkxn6!19sChIJJam-9hUHdkgR79nUOjbPNn4?authuser=0&hl=en&rclk=1","Wolseley Plumb & Parts","4.2","(30)","Plumbing supply store","Closed","· Opens 7:30 am Mon","·","+44 20 8681 2461","https://www.wolseley.co.uk/branch/croydon/?y_source=1_OTU2Njk0NS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Josh and Phil top guys.""","·","315 Purley Way"
"https://www.google.com/maps/place/Plumbwell/data=!4m7!3m6!1s0x4876000d0932ad3b:0x5541159cbc87d74e!8m2!3d51.3558496!4d-0.0208365!16s%2Fg%2F1tdmdb_x!19sChIJO60yCQ0AdkgRTteHvJwVQVU?authuser=0&hl=en&rclk=1","Plumbwell","4.8","(14)","Plumbing supply store","Closed","· Opens 7 am Mon","Wayside, Field Way","+44 1689 848822","http://www.plumbwell.co.uk/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Highly recommended","·","·"
"https://www.google.com/maps/place/Croydon+Plumbing+And+Heating/data=!4m7!3m6!1s0x4876070068c3189d:0x6606cbc3aa7a9a4a!8m2!3d51.3857277!4d-0.1179414!16s%2Fg%2F11y35d131n!19sChIJnRjDaAAHdkgRSpp6qsPLBmY?authuser=0&hl=en&rclk=1","Croydon Plumbing And Heating","5.0","(1)","Plumber","·","The George, 132 Canterbury Rd","Open 24 hours","+44 7700 179408","","","Directions","","","","","·",""
"https://www.google.com/maps/place/DMC+Services+UK/data=!4m7!3m6!1s0x48dd10e4f3ab383b:0x7c9889e479e751aa!8m2!3d51.4917848!4d-0.1015987!16s%2Fg%2F11ypz7hsdt!19sChIJOzir8-QQ3UgRqlHneeSJmHw?authuser=0&hl=en&rclk=1","DMC Services UK","5.0","(5)","Plumber","Open 24 hours","","·","+44 7376 643467","https://www.dmcservicesuk.com/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""I’ll definitely be calling them again!""","",""
"https://www.google.com/maps/place/MM+Heating+-+Electrical+-+Plumbing+Services/data=!4m7!3m6!1s0x487606ddc096fa3d:0xb9a373a1dc03f220!8m2!3d51.3968096!4d-0.1152728!16s%2Fg%2F1pp2txtv6!19sChIJPfqWwN0GdkgRIPID3KFzo7k?authuser=0&hl=en&rclk=1","MM Heating - Electrical - Plumbing Services","4.4","(105)","Plumber","Open 24 hours","","Ground floor, Shop, 892 London Rd","+44 20 8684 0333","https://mm-heating-electrical-plumbing.co.uk/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Very happy with call out fixed my boiler problem in 10min.""","·","·"
"https://www.google.com/maps/place/FITnFIX/data=!4m7!3m6!1s0x48760147c35787ad:0xf011fdedf4398e22!8m2!3d51.399549!4d-0.0764749!16s%2Fg%2F11clwdc0c6!19sChIJrYdXw0cBdkgRIo459O39EfA?authuser=0&hl=en&rclk=1","FITnFIX","4.9","(121)","Plumber","Closed","· Opens 8:30 am Mon","·","+44 20 8935 5523","http://www.fitnfix.co.uk/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""They identified the problem very quickly and had the issue fixed in no time.""","",""
"https://www.google.com/maps/place/247+Rapid+Response/data=!4m7!3m6!1s0x48760535ed8537d5:0x697e60d28204c59!8m2!3d51.528364!4d-0.236531!16s%2Fg%2F11tmrw8tpp!19sChIJ1TeF7TUFdkgRWUwgKA3mlwY?authuser=0&hl=en&rclk=1","247 Rapid Response","4.5","(506)","Property maintenance","·","Scrubs Lane","Open 24 hours","020 8050 5306","https://www.google.com/aclk?sa=L&ai=DChsSEwjnytm-sYmUAxUomVAGHZG6LLEYACICCAEQCBoCZGc&co=1&ase=2&gclid=CjwKCAjwzLHPBhBTEiwABaLsSghUzSEX92xXuquQXxqy9WFIrG-bfwVHIqHaH9ke-D3Q4_JkG4r8jxoCEmkQAvD_BwE&cid=CAASugHkaAGpR035sHfz66cBuQJaVdaXrBY1UZSOs6OrNxm0hmsj0wKneNP1NINPX8moE_PkctNfl0GXoSTP3C5nH2shavjafnKnSXSoioiauODT-NWY1MHOvUNIJD8q_2lqGgwVhyGyxTNJdeQ6PLlK9zdyWrBxvg_AQqeKVEVfhHMMbNXHWf4wGtqUObBB-3mDJk6nisMULNS-a0RAOpJVCZtNXOg52yD1YIh60nu_i8iaNNVH1JZqeP02RcI&cce=2&category=acrcp_v1_32&sig=AOD64_1oawkiwm2zZ8kKM4fqATJL6ChOZA&adurl&q&ctype=99&nis=6","","Website","","Directions","","","·",""
"https://www.google.com/maps/place/Leak+Tracers+Direct/data=!4m7!3m6!1s0x487606eb5c76197f:0x28aa13f915b13a88!8m2!3d51.418824!4d-0.198002!16s%2Fg%2F11c1rfmd3d!19sChIJfxl2XOsGdkgRiDqxFfkTqig?authuser=0&hl=en&rclk=1","Leak Tracers Direct","4.5","(94)","Water damage restoration service","·","165 The Broadway","","020 3011 0902","https://www.google.com/aclk?sa=L&ai=DChsSEwjnytm-sYmUAxUomVAGHZG6LLEYACICCAEQBBoCZGc&co=1&ase=2&gclid=CjwKCAjwzLHPBhBTEiwABaLsStzv9eCYCtcRu2YAIJgDbiGG511NVcN9ebleWubOSlY6kZCQdaLJuBoC970QAvD_BwE&cid=CAASugHkaAGpR035sHfz66cBuQJaVdaXrBY1UZSOs6OrNxm0hmsj0wKneNP1NINPX8moE_PkctNfl0GXoSTP3C5nH2shavjafnKnSXSoioiauODT-NWY1MHOvUNIJD8q_2lqGgwVhyGyxTNJdeQ6PLlK9zdyWrBxvg_AQqeKVEVfhHMMbNXHWf4wGtqUObBB-3mDJk6nisMULNS-a0RAOpJVCZtNXOg52yD1YIh60nu_i8iaNNVH1JZqeP02RcI&cce=2&category=acrcp_v1_32&sig=AOD64_1kLRqSQgV-qY3R8bqG4_Yna1cq9Q&adurl&q&ctype=99&nis=6","","Website","","Directions","","","",""
"https://www.google.com/maps/place/247+plumbing+and+electrical+limted/data=!4m7!3m6!1s0xab1343bb003e6dfb:0x7552beb7e05d1167!8m2!3d51.3603304!4d-0.118584!16s%2Fg%2F11mcsj9mzy!19sChIJ-20-ALtDE6sRZxFd4Le-UnU?authuser=0&hl=en&rclk=1","247 plumbing and electrical limted","4.9","(100)","Plumber","","·","Open 24 hours","+44 7405 867048","","","Directions","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Excellent service, complex job done quickly and efficiently at good price""","",""
"https://www.google.com/maps/place/Selhurst+Timber+Plumbing+and+Electrical+Merchant/data=!4m7!3m6!1s0x487601e071f80e05:0x76b6d735bf686d44!8m2!3d51.38936!4d-0.0897229!16s%2Fg%2F11ft18_7xn!19sChIJBQ74ceABdkgRRG1ovzXXtnY?authuser=0&hl=en&rclk=1","Selhurst Timber Plumbing and Electrical Merchant","5.0","(20)","Plumbing supply store","Closed","· Opens 7 am Mon","·","+44 20 8684 6660","http://www.selhurstplumbingandheating.com/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Outstanding customer service from Nod at Selhurst","·","13 Selhurst Rd"
"https://www.google.com/maps/place/Plumbing-24+Co/data=!4m7!3m6!1s0x487607523666c74d:0x4a4c2b8b49182abe!8m2!3d51.3816846!4d-0.2574655!16s%2Fg%2F11b6gcq2bl!19sChIJTcdmNlIHdkgRvioYSYsrTEo?authuser=0&hl=en&rclk=1","Plumbing-24 Co","5.0","(1)","Plumber","","·","Open 24 hours","+44 7761 010249","","","Directions","","","","","",""
